station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
RDU,2018-01-04 08:51,25.00,8.10,48.08,310.00,9.00,0.00,29.78,1008.70,10.00,16.00,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,14.81,KRDU 041351Z 31009G16KT 270V340 10SM FEW250 M04/M13 A2978 RMK AO2 SLP087 T10391133,M
RDU,2018-01-04 09:51,27.00,9.00,46.08,300.00,11.00,0.00,29.80,1009.60,10.00,23.00,FEW,FEW,M,M,4000.00,25000.00,M,M,M,M,M,M,M,M,M,16.15,KRDU 041451Z 30011G23KT 270V340 10SM FEW040 FEW250 M03/M13 A2980 RMK AO2 SLP096 T10281128 53019,M
RDU,2018-01-04 10:51,28.00,7.00,40.41,330.00,13.00,0.00,29.82,1010.20,10.00,25.00,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,26.00,280.00,2018-01-04 10:39,16.44,KRDU 041551Z 33013G25KT 280V360 10SM FEW045 M02/M14 A2982 RMK AO2 PK WND 28026/1539 SLP102 T10221139,M
RDU,2018-01-04 11:51,28.90,6.00,37.39,300.00,18.00,0.00,29.82,1010.20,10.00,25.00,FEW,M,M,M,5500.00,M,M,M,M,M,M,M,29.00,350.00,2018-01-04 11:08,15.67,KRDU 041651Z 30018G25KT 280V340 10SM FEW055 M02/M14 A2982 RMK AO2 PK WND 35029/1608 SLP102 T10171144,M
RDU,2018-01-04 12:51,30.00,5.00,33.99,310.00,7.00,0.00,29.81,1010.00,10.00,19.00,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,22.34,KRDU 041751Z 31007G19KT 270V010 10SM FEW060 M01/M15 A2981 RMK AO2 SLP100 4/000 T10111150 11011 21061 50004,M
RDU,2018-01-04 13:51,30.00,5.00,33.99,310.00,12.00,0.00,29.81,1009.90,10.00,22.00,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,19.46,KRDU 041851Z 31012G22KT 10SM SCT060 M01/M15 A2981 RMK AO2 SLP099 T10111150,M
RDU,2018-01-04 14:51,30.00,3.00,31.01,290.00,12.00,0.00,29.82,1010.30,10.00,23.00,FEW,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,19.46,KRDU 041951Z 29012G23KT 10SM FEW065 M01/M16 A2982 RMK AO2 SLP103 T10111161,M
RDU,2018-01-04 15:51,30.00,1.00,28.26,310.00,10.00,0.00,29.85,1011.10,10.00,23.00,FEW,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,20.46,KRDU 042051Z 31010G23KT 280V340 10SM FEW065 M01/M17 A2985 RMK AO2 SLP111 T10111172 53012,M
RDU,2018-01-04 16:51,28.00,1.00,30.66,310.00,8.00,0.00,29.87,1011.90,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.19,KRDU 042151Z 31008G14KT 10SM CLR M02/M17 A2987 RMK AO2 SLP119 T10221172,M
RDU,2018-01-04 17:51,26.10,-0.90,30.33,320.00,9.00,0.00,29.91,1013.20,10.00,22.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.18,KRDU 042251Z 32009G22KT 270V350 10SM CLR M03/M18 A2991 RMK AO2 SLP132 T10331183,M
RDU,2018-01-04 18:51,25.00,0.00,33.12,300.00,7.00,0.00,29.95,1014.60,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.25,KRDU 042351Z 30007G15KT 270V330 10SM CLR M04/M18 A2995 RMK AO2 SLP146 T10391178 11011 21039 53033,M
RDU,2018-01-04 19:51,23.00,-0.90,34.52,310.00,10.00,0.00,29.98,1015.70,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.68,KRDU 050051Z 31010G17KT 10SM CLR M05/M18 A2998 RMK AO2 SLP157 T10501183,M
RDU,2018-01-04 20:51,21.00,-0.90,37.56,300.00,9.00,0.00,30.00,1016.50,10.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.84,KRDU 050151Z 30009G19KT 10SM CLR M06/M18 A3000 RMK AO2 SLP165 T10611183,M
RDU,2018-01-04 21:51,19.90,-0.90,39.36,290.00,9.00,0.00,30.03,1017.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.47,KRDU 050251Z 29009KT 10SM CLR M07/M18 A3003 RMK AO2 SLP173 T10671183 51027,M
RDU,2018-01-04 22:51,19.00,0.00,42.67,280.00,8.00,0.00,30.05,1018.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.10,KRDU 050351Z 28008KT 10SM CLR M07/M18 A3005 RMK AO2 SLP181 T10721178,M
RDU,2018-01-04 23:51,18.00,-0.90,42.70,290.00,5.00,0.00,30.07,1018.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.77,KRDU 050451Z 29005KT 10SM CLR M08/M18 A3007 RMK AO2 SLP187 T10781183 410111078,M
RDU,2018-01-05 00:51,17.10,-0.90,44.39,290.00,6.00,0.00,30.08,1019.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.59,KRDU 050551Z 29006KT 10SM CLR M08/M18 A3008 RMK AO2 SLP191 T10831183 11039 21083 51017,M
RDU,2018-01-05 01:51,17.10,-0.90,44.39,290.00,6.00,0.00,30.09,1019.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.59,KRDU 050651Z 29006KT 10SM CLR M08/M18 A3009 RMK AO2 SLP196 T10831183,M
RDU,2018-01-05 02:51,15.10,0.00,50.51,270.00,4.00,0.00,30.11,1020.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.69,KRDU 050751Z 27004KT 10SM CLR M09/M18 A3011 RMK AO2 SLP202 T10941178,M
RDU,2018-01-05 03:51,14.00,0.00,53.00,M,3.00,0.00,30.12,1020.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.11,KRDU 050851Z VRB03KT 10SM CLR M10/M18 A3012 RMK AO2 SLP204 T11001178 51013,M
RDU,2018-01-05 04:51,12.90,-0.90,53.32,280.00,3.00,0.00,30.13,1020.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.85,KRDU 050951Z 28003KT 10SM CLR M11/M18 A3013 RMK AO2 SLP207 T11061183,M
RDU,2018-01-05 05:51,15.10,0.00,50.51,290.00,5.00,0.00,30.17,1022.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.32,KRDU 051051Z 29005KT 10SM CLR M09/M18 A3017 RMK AO2 SLP220 T10941178,M
RDU,2018-01-05 06:51,14.00,0.00,53.00,270.00,7.00,0.00,30.20,1023.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.84,KRDU 051151Z 27007KT 10SM CLR M10/M18 A3020 RMK AO2 SLP231 T11001178 11083 21111 53026,M
RDU,2018-01-05 07:51,14.00,0.00,53.00,260.00,6.00,0.00,30.22,1024.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.85,KRDU 051251Z 26006KT 10SM CLR M10/M18 A3022 RMK AO2 SLP240 T11001178,M
RDU,2018-01-05 08:51,19.00,1.00,44.72,280.00,7.00,0.00,30.23,1024.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.93,KRDU 051351Z 28007KT 240V320 10SM CLR M07/M17 A3023 RMK AO2 SLP243 T10721172,M
RDU,2018-01-05 09:51,21.90,0.00,37.72,310.00,8.00,0.00,30.24,1024.50,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.67,KRDU 051451Z 31008G15KT 280V360 10SM CLR M06/M18 A3024 RMK AO2 SLP245 T10561178 51014,M
RDU,2018-01-05 10:51,24.10,0.00,34.39,280.00,9.00,0.00,30.24,1024.50,10.00,17.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.69,KRDU 051551Z 28009G17KT 250V320 10SM CLR M04/M18 A3024 RMK AO2 SLP245 T10441178,M
RDU,2018-01-05 11:51,25.00,-0.90,31.75,280.00,6.00,0.00,30.22,1023.90,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,17.10,KRDU 051651Z 28006KT 10SM FEW100 M04/M18 A3022 RMK AO2 SLP239 T10391183,M
RDU,2018-01-05 12:51,27.00,-0.90,29.23,270.00,9.00,0.00,30.20,1023.20,10.00,19.00,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,17.30,KRDU 051751Z 27009G19KT 250V320 10SM FEW100 M03/M18 A3020 RMK AO2 SLP232 T10281183 11028 21100 58012,M
RDU,2018-01-05 13:51,28.90,0.00,28.20,M,5.00,0.00,30.19,1022.70,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.71,KRDU 051851Z VRB05G16KT 10SM CLR M02/M18 A3019 RMK AO2 SLP227 T10171178,M
RDU,2018-01-05 14:51,28.90,-2.00,25.66,300.00,9.00,0.00,30.19,1023.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.66,KRDU 051951Z 30009KT 10SM CLR M02/M19 A3019 RMK AO2 SLP230 T10171189,M
RDU,2018-01-05 15:51,30.00,-4.00,22.31,M,5.00,0.00,30.21,1023.40,10.00,15.00,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,24.02,KRDU 052051Z VRB05G15KT 10SM FEW100 M01/M20 A3021 RMK AO2 SLP234 T10111200 53001,M
RDU,2018-01-05 16:51,28.00,-5.00,22.96,300.00,5.00,0.00,30.21,1023.60,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,21.64,KRDU 052151Z 30005KT 10SM FEW100 M02/M21 A3021 RMK AO2 SLP236 T10221206,M
RDU,2018-01-05 17:51,26.10,-2.00,28.80,300.00,3.00,0.00,30.24,1024.40,10.00,M,FEW,FEW,M,M,10000.00,25000.00,M,M,M,M,M,M,M,M,M,21.94,KRDU 052251Z 30003KT 10SM FEW100 FEW250 M03/M19 A3024 RMK AO2 SLP244 T10331189,M
RDU,2018-01-05 18:51,23.00,-3.00,31.40,0.00,0.00,0.00,30.26,1025.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.00,KRDU 052351Z 00000KT 10SM CLR M05/M19 A3026 RMK AO2 SLP255 T10501194 11006 21050 53020,M
RDU,2018-01-05 19:51,21.90,-2.00,34.33,0.00,0.00,0.00,30.29,1026.50,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,21.90,KRDU 060051Z 00000KT 10SM FEW250 M06/M19 A3029 RMK AO2 SLP265 T10561189,M
RDU,2018-01-05 20:51,21.00,-3.00,34.17,0.00,0.00,0.00,30.32,1027.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.00,KRDU 060151Z 00000KT 10SM CLR M06/M19 A3032 RMK AO2 SLP272 T10611194,M
RDU,2018-01-05 21:51,19.90,-3.00,35.81,M,4.00,0.00,30.34,1027.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.29,KRDU 060251Z VRB04KT 10SM CLR M07/M19 A3034 RMK AO2 SLP278 T10671194 51024,M
RDU,2018-01-05 22:51,19.00,-3.00,37.21,M,3.00,0.00,30.34,1028.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.83,KRDU 060351Z VRB03KT 10SM CLR M07/M19 A3034 RMK AO2 SLP280 T10721194,M
RDU,2018-01-05 23:51,18.00,-2.00,40.54,M,3.00,0.00,30.35,1028.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.68,KRDU 060451Z VRB03KT 10SM CLR M08/M19 A3035 RMK AO2 SLP284 T10781189 410061111,M
RDU,2018-01-06 00:51,16.00,-2.00,44.20,0.00,0.00,0.00,30.35,1028.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.00,KRDU 060551Z 00000KT 10SM CLR M09/M19 A3035 RMK AO2 SLP284 T10891189 11044 21089 50006,M
RDU,2018-01-06 01:51,15.10,-2.00,45.96,0.00,0.00,0.00,30.35,1028.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.10,KRDU 060651Z 00000KT 10SM CLR M09/M19 A3035 RMK AO2 SLP283 T10941189,M
RDU,2018-01-06 02:51,16.00,-0.90,46.56,0.00,0.00,0.00,30.38,1029.20,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,16.00,KRDU 060751Z 00000KT 10SM FEW250 M09/M18 A3038 RMK AO2 SLP292 T10891183,M
RDU,2018-01-06 03:51,15.10,-0.90,48.42,M,3.00,0.00,30.38,1029.30,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,9.37,KRDU 060851Z VRB03KT 10SM FEW250 M09/M18 A3038 RMK AO2 SLP293 T10941183 53009,M
RDU,2018-01-06 04:51,14.00,0.00,53.00,0.00,0.00,0.00,30.40,1029.90,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,14.00,KRDU 060951Z 00000KT 10SM FEW250 M10/M18 A3040 RMK AO2 SLP299 T11001178,M
RDU,2018-01-06 05:51,14.00,-0.90,50.80,0.00,0.00,0.00,30.41,1030.40,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,14.00,KRDU 061051Z 00000KT 10SM FEW250 M10/M18 A3041 RMK AO2 SLP304 T11001183,M
RDU,2018-01-06 06:51,12.00,-0.90,55.48,M,3.00,0.00,30.44,1031.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.82,KRDU 061151Z VRB03KT 10SM CLR M11/M18 A3044 RMK AO2 SLP313 T11111183 11083 21111 53018,M
RDU,2018-01-06 07:51,12.90,0.00,55.62,M,3.00,0.00,30.45,1031.80,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,6.85,KRDU 061251Z VRB03KT 10SM FEW250 M11/M18 A3045 RMK AO2 SLP318 T11061178,M
RDU,2018-01-06 08:51,17.10,0.00,46.31,M,5.00,0.00,30.47,1032.40,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,8.70,KRDU 061351Z VRB05KT 10SM FEW250 M08/M18 A3047 RMK AO2 SLP324 T10831178,M
RDU,2018-01-06 09:51,19.00,-0.90,40.91,300.00,7.00,0.00,30.49,1033.00,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,8.93,KRDU 061451Z 30007KT 10SM FEW250 M07/M18 A3049 RMK AO2 SLP330 T10721183 53018,M
RDU,2018-01-06 10:51,21.00,-2.00,35.66,350.00,8.00,0.00,30.49,1032.90,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,10.56,KRDU 061551Z 35008KT 310V020 10SM FEW250 M06/M19 A3049 RMK AO2 SLP329 T10611189,M
RDU,2018-01-06 11:51,23.00,-3.00,31.40,300.00,9.00,0.00,30.48,1032.70,10.00,15.00,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,12.32,KRDU 061651Z 30009G15KT 10SM FEW250 M05/M19 A3048 RMK AO2 SLP327 T10501194,M
RDU,2018-01-06 12:51,24.10,-3.00,29.99,M,5.00,0.00,30.46,1032.00,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,17.01,KRDU 061751Z VRB05KT 10SM FEW250 M04/M19 A3046 RMK AO2 SLP320 T10441194 11039 21111 58010,M
RDU,2018-01-06 13:51,25.00,-4.00,27.41,310.00,12.00,0.00,30.45,1031.70,10.00,17.00,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,13.09,KRDU 061851Z 31012G17KT 270V350 10SM FEW250 M04/M20 A3045 RMK AO2 SLP317 T10391200,M
RDU,2018-01-06 14:51,26.10,-5.00,24.84,330.00,10.00,0.00,30.45,1031.60,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,15.57,KRDU 061951Z 33010KT 10SM FEW250 M03/M21 A3045 RMK AO2 SLP316 T10331206,M
RDU,2018-01-06 15:51,26.10,-4.00,26.18,M,4.00,0.00,30.46,1032.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.53,KRDU 062051Z VRB04KT 10SM CLR M03/M20 A3046 RMK AO2 SLP320 T10331200 53000,M
RDU,2018-01-06 16:51,25.00,-4.00,27.41,360.00,6.00,0.00,30.47,1032.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.10,KRDU 062151Z 36006KT 10SM CLR M04/M20 A3047 RMK AO2 SLP325 T10391200,M
RDU,2018-01-06 17:51,21.90,-4.00,31.21,0.00,0.00,0.00,30.49,1033.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.90,KRDU 062251Z 00000KT 10SM CLR M06/M20 A3049 RMK AO2 SLP332 T10561200,M
RDU,2018-01-06 18:51,19.90,-3.00,35.81,340.00,3.00,0.00,30.51,1033.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.86,KRDU 062351Z 34003KT 10SM CLR M07/M19 A3051 RMK AO2 SLP337 T10671194 11028 21067 51016,M
RDU,2018-01-06 19:51,19.00,-4.00,35.31,0.00,0.00,0.00,30.53,1034.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.00,KRDU 070051Z 00000KT 10SM CLR M07/M20 A3053 RMK AO2 SLP346 T10721200,M
RDU,2018-01-06 20:51,17.10,-4.00,38.31,0.00,0.00,0.00,30.55,1035.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.10,KRDU 070151Z 00000KT 10SM CLR M08/M20 A3055 RMK AO2 SLP351 T10831200,M
RDU,2018-01-06 21:51,15.10,-4.00,41.79,30.00,4.00,0.00,30.57,1035.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.69,KRDU 070251Z 03004KT 10SM CLR M09/M20 A3057 RMK AO2 SLP358 T10941200 51021,M
RDU,2018-01-06 22:51,14.00,-5.00,41.59,0.00,0.00,0.00,30.58,1036.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.00,KRDU 070351Z 00000KT 10SM CLR M10/M21 A3058 RMK AO2 SLP362 T11001206,M
RDU,2018-01-06 23:51,12.90,-5.00,43.65,20.00,3.00,0.00,30.59,1036.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.85,KRDU 070451Z 02003KT 10SM CLR M11/M21 A3059 RMK AO2 SLP366 T11061206 410281111,M
RDU,2018-01-07 00:51,12.00,-5.00,45.42,20.00,3.00,0.00,30.59,1036.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.82,KRDU 070551Z 02003KT 10SM CLR M11/M21 A3059 RMK AO2 SLP367 T11111206 11067 21117 51009,M
RDU,2018-01-07 01:51,10.90,-5.00,47.70,60.00,3.00,0.00,30.60,1036.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,4.57,KRDU 070651Z 06003KT 10SM CLR M12/M21 A3060 RMK AO2 SLP368 T11171206,M
RDU,2018-01-07 02:51,9.00,-4.00,54.74,0.00,0.00,0.00,30.62,1037.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,9.00,KRDU 070751Z 00000KT 10SM CLR M13/M20 A3062 RMK AO2 SLP375 T11281200,M
RDU,2018-01-07 03:51,8.10,-3.00,60.07,0.00,0.00,0.00,30.62,1037.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.10,KRDU 070851Z 00000KT 10SM CLR M13/M19 A3062 RMK AO2 SLP375 T11331194 50007,M
RDU,2018-01-07 04:51,6.00,-4.00,62.41,0.00,0.00,0.00,30.62,1037.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.10,KRDU 070951Z 00000KT 10SM CLR M14/M20 A3062 RMK AO2 SLP374 T11441200,M
RDU,2018-01-07 05:51,6.00,-2.00,68.64,0.00,0.00,0.00,30.63,1037.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,6.10,KRDU 071051Z 00000KT 10SM CLR M14/M19 A3063 RMK AO2 SLP379 T11441189,M
RDU,2018-01-07 06:51,4.00,-2.00,75.92,0.00,0.00,0.00,30.66,1039.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.90,KRDU 071151Z 00000KT 10SM CLR M16/M19 A3066 RMK AO2 SLP390 T11561189 11111 21156 53015,M
RDU,2018-01-07 07:51,6.00,-0.90,72.31,0.00,0.00,0.00,30.65,1038.80,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,6.10,KRDU 071251Z 00000KT 10SM FEW250 M14/M18 A3065 RMK AO2 SLP388 T11441183,M
RDU,2018-01-07 08:51,14.00,1.00,55.54,50.00,5.00,0.00,30.66,1039.10,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,5.02,KRDU 071351Z 05005KT 10SM FEW250 M10/M17 A3066 RMK AO2 SLP391 T11001172,M
RDU,2018-01-07 09:51,17.10,-3.00,40.38,70.00,6.00,0.00,30.68,1039.60,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,7.59,KRDU 071451Z 07006KT 10SM FEW250 M08/M19 A3068 RMK AO2 SLP396 T10831194 53007,M
RDU,2018-01-07 10:51,19.90,-5.00,32.23,60.00,4.00,0.00,30.66,1039.10,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,13.29,KRDU 071551Z 06004KT 10SM SCT250 M07/M21 A3066 RMK AO2 SLP391 T10671206,M
RDU,2018-01-07 11:51,23.00,-5.00,28.26,M,4.00,0.00,30.64,1038.10,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,16.91,KRDU 071651Z VRB04KT 10SM SCT250 M05/M21 A3064 RMK AO2 SLP381 T10501206,M
RDU,2018-01-07 12:51,26.10,-7.00,22.55,M,3.00,0.00,30.61,1037.10,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,21.94,KRDU 071751Z VRB03KT 10SM SCT250 M03/M22 A3061 RMK AO2 SLP371 T10331217 11028 21156 58025,M
RDU,2018-01-07 13:51,26.10,-8.00,21.58,M,3.00,0.00,30.58,1036.20,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,21.94,KRDU 071851Z VRB03KT 10SM SCT250 M03/M22 A3058 RMK AO2 SLP362 T10331222,M
RDU,2018-01-07 14:51,28.90,-7.00,20.09,M,4.00,0.00,30.56,1035.40,10.00,M,FEW,BKN,M,M,15000.00,25000.00,M,M,M,M,M,M,M,M,M,23.80,KRDU 071951Z VRB04KT 10SM FEW150 BKN250 M02/M22 A3056 RMK AO2 SLP354 T10171217,M
RDU,2018-01-07 15:51,28.90,-6.00,21.19,190.00,3.00,0.00,30.55,1035.10,10.00,M,FEW,BKN,M,M,15000.00,25000.00,M,M,M,M,M,M,M,M,M,25.14,KRDU 072051Z 19003KT 10SM FEW150 BKN250 M02/M21 A3055 RMK AO2 SLP351 T10171211 56019,M
RDU,2018-01-07 16:51,26.10,-5.00,24.84,210.00,4.00,0.00,30.54,1034.90,10.00,M,FEW,BKN,M,M,15000.00,25000.00,M,M,M,M,M,M,M,M,M,20.53,KRDU 072151Z 21004KT 10SM FEW150 BKN250 M03/M21 A3054 RMK AO2 SLP349 T10331206,M
RDU,2018-01-07 17:51,24.10,-3.00,29.99,0.00,0.00,0.00,30.53,1034.60,10.00,M,SCT,BKN,M,M,15000.00,25000.00,M,M,M,M,M,M,M,M,M,24.10,KRDU 072251Z 00000KT 10SM SCT150 BKN250 M04/M19 A3053 RMK AO2 SLP346 T10441194,M
RDU,2018-01-07 18:51,24.10,-3.00,29.99,160.00,3.00,0.00,30.53,1034.70,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,19.66,KRDU 072351Z 16003KT 10SM BKN250 M04/M19 A3053 RMK AO2 SLP347 T10441194 11011 21044 56005,M
RDU,2018-01-07 19:51,23.00,-2.00,32.77,0.00,0.00,0.00,30.54,1034.80,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,23.00,KRDU 080051Z 00000KT 10SM SCT200 BKN250 M05/M19 A3054 RMK AO2 SLP348 T10501189,M
RDU,2018-01-07 20:51,19.90,1.00,43.03,170.00,3.00,0.00,30.53,1034.40,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,14.86,KRDU 080151Z 17003KT 10SM BKN250 M07/M17 A3053 RMK AO2 SLP344 T10671172,M
RDU,2018-01-07 21:51,19.90,-0.90,39.36,180.00,4.00,0.00,30.52,1034.10,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,13.29,KRDU 080251Z 18004KT 10SM BKN250 M07/M18 A3052 RMK AO2 SLP341 T10671183 58005,M
RDU,2018-01-07 22:51,21.00,-0.90,37.56,0.00,0.00,0.00,30.51,1033.70,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,21.00,KRDU 080351Z 00000KT 10SM SCT200 BKN250 M06/M18 A3051 RMK AO2 SLP337 T10611183,M
RDU,2018-01-07 23:51,21.00,1.00,M,170.00,3.00,0.00,30.49,1033.00,10.00,M,BKN,OVC,M,M,21000.00,25000.00,M,M,M,M,M,M,M,M,M,M,KRDU 080451Z 17003KT 10SM BKN210 OVC250 M06/M17 A3049 RMK AO2 SLP330 T10611172 410111156,M
RDU,2018-01-08 00:51,19.90,1.00,M,180.00,3.00,0.00,30.45,1031.70,10.00,M,SCT,BKN,M,M,22000.00,25000.00,M,M,M,M,M,M,M,M,M,M,KRDU 080551Z 18003KT 10SM SCT220 BKN250 M07/M17 A3045 RMK AO2 SLP317 T10671172 11044 21067 58023,M
RDU,2018-01-08 01:51,19.90,1.90,M,210.00,4.00,0.00,30.44,1031.30,10.00,M,BKN,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,M,KRDU 080651Z 21004KT 10SM BKN200 BKN250 M07/M17 A3044 RMK AO2 SLP313 T10671167,M
RDU,2018-01-08 02:51,19.00,3.00,M,210.00,5.00,0.00,30.43,1031.10,10.00,M,SCT,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,M,KRDU 080751Z 21005KT 10SM SCT200 BKN250 M07/M16 A3043 RMK AO2 SLP311 T10721161,M
RDU,2018-01-08 03:51,19.90,1.00,M,190.00,5.00,0.00,30.40,1030.00,10.00,M,FEW,BKN,M,M,20000.00,25000.00,M,M,M,M,M,M,M,M,M,M,KRDU 080851Z 19005KT 10SM FEW200 BKN250 M07/M17 A3040 RMK AO2 SLP300 T10671172 58015,M
RDU,2018-01-08 04:51,19.00,1.90,M,0.00,0.00,0.00,30.36,1028.70,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,M,KRDU 080951Z 00000KT 10SM BKN250 M07/M17 A3036 RMK AO2 SLP287 T10721167,M
